"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"6171_1_NR6- FC_field check-NQ pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6171_1_NR6- NQ Pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6174_1_04-B-067-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6175_1_04-B-068-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6180_1_04-B-074-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6189_1_04-B-084-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6191_1_04-B-091-Third_Kick Net 2M2"	0	0	0	0.97674418604651	0.02325581	0	1	"PASS"	0.97674418604651	4	0.02325581	5	0.95348837604651	NA	4.02325579418604	"4-"
"6198_1_210_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6199_1_WL2_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6200_1_211- E_Lab combined sample"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"6200_1_211- GH_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6200_2_211- MB_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6200_3_211- CB_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6200_4_211- TL_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6202_1_04-B-107-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6203_1_04-B-106-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6203_1_04-B-106-Third_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6240_1_04-B-162-Second_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6242_1_174L- RANQ_Low Gradient multi-habitat 20 ja"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6242_1_CT-6242_Low Gradient multi-habitat 20 jabs/"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6251_1_MD9A- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6252_1_MD18- FC_Field check-NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6252_1_MD18- NQ Pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6257_1_MD21-NQ Look_NQ Look"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6258_1_MD10- NQ Pick_NQ Pick"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6259_1_MD9- NQ Look_NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6259_1_MD9- NQ Pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6284_1_PR7- Surber A_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6284_1_PR7- Surber B_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6284_1_PR7- Surber C_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6284_1_PR7- Surber D_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6866_1_NR7-5- BI_Kick Net BI"	0	0	0	0.14035087719298	0.85964912	0	1	"PASS"	0.85964912	5	0.14035087719298	4	0.71929824280702	NA	4.85964910877192	"5+"
"6867_1_NR7-1- BI_Kick Net BI"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6868_1_NR7-4E- BI_Kick Net BI"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6869_1_NR7-4W- BI_Kick Net BI"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6872_1_101- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6875_1_NR21A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6875_1_NR21A_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6882_1_14- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"6883_1_NR16-RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6885_1_PR3-RA 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6885_1_PR3-RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6886_1_PR4- RA100_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6886_1_PR4- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6887_1_PR6- RA100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6887_1_PR6- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6888_1_PR8- RA100_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6888_1_PR8- RANQ_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6889_1_PR7- RA100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6889_1_PR7- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6890_1_PR9-RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6890_1_PR9-RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6891_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6893_1_QR9A- CPOM_NQ Pick-Stream Margins"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6893_1_QR9A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6893_1_QR9A_Kick Net 2M2"	0	0	0	0.2	0.8	0	1	"PASS"	0.8	5	0.2	4	0.6	NA	4.8	"5+"
"6894_1_63- Whole_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6895_1_142- CPOM_NQ Pick-Stream Margins"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6895_1_142- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6895_1_142_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6896_1_QR12- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6897_1_58- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6900_1_50- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6904_1_5- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6907_1_110- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6908_1_17A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6909_1_20- RA 200_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6909_1_20- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6910_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6912_1_5- RANQ_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6913_1_40-RA 200_Kick Net 2M2"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"6914_1_41- RA 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6914_1_41- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6915_1_50- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6916_1_58- RA whole_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6920_1_25- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6920_1_25-RBP III_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6924_1_19- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6924_1_19- RBP III_Kick Net 2M2"	0	0	0	0.80952380952381	0.19047619	0	1	"PASS"	0.80952380952381	4	0.19047619	5	0.61904761952381	NA	4.19047618809524	"4-"
"6925_1_20- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6925_1_20- RBP III_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6926_1_17A- RA 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6926_1_17A- RA 2nd 100_Kick Net 2M2"	0	0	0.4	0.4	0.2	0	1	"PASS"	0.4	3	0.4	3	0	"tie"	3.8	"3/3 tie"
"6926_1_17A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6927_1_58_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6928_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6929_1_63- RA 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6930_1_5- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6931_1_14-RANQ Pick_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6934_1_50- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6935_1_19- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6935_1_19- RBP III_Kick Net 2M2"	0	0	0	0.37566137566138	0.62433862	0	1	"PASS"	0.62433862	5	0.37566137566138	4	0.24867724433862	NA	4.62433860264552	"5+"
"6936_1_25- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6936_1_25- RBP III_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6938_1_46-RBP III_Kick Net 2M2"	0	0	0	0.62878787878788	0.37121212	0	1	"PASS"	0.62878787878788	4	0.37121212	5	0.25757575878788	NA	4.37121211515152	"4-"
"6939_1_19- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6939_1_19-RBP III_Kick Net 2M2"	0	0	0	0.00478468899522011	0.99521531	0	1	"PASS"	0.99521531	5	0.00478468899522011	4	0.99043062100478	NA	4.99521530598088	"5+"
"6940_1_52- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6941_1_14- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6944_1_40- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6945_1_41- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6947_1_5- RANQ_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6949_1_22- RBP III_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6950_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6951_1_63-RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6952_1_58- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6952_1_58- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6953_1_15- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6954_1_16- RANQ_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6955_1_20- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6955_1_20- RBP III_Kick Net 2M2"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"6956_1_47- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6956_1_47- RBP III_Kick Net 2M2"	0	0.236842105263159	0.76315789	0	0	0	1	"PASS"	0.76315789	3	0.236842105263159	2	0.526315784736841	NA	2.76315788052632	"3+"
"6961_1_54- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6962_1_25- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6965_1_PR8-comp. 1st & 2nd_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6966_1_PR6-comp. 1st & 2nd_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6968_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6971_1_20-RBP III_Kick Net 2M2"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"6972_1_35-RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6983_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6984_1_PR8- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"6984_1_PR8- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6985_1_PR3-RA comb 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6985_1_PR3-RANQ Pick_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6986_1_PR4- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6986_1_PR4- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6987_1_PR5- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6987_1_PR5- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6988_1_PR6- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6988_1_PR6- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6989_1_PR7- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"6989_1_PR7- RBP III_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6993_1_65- whole_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6994_1_14- 1st 100_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6995_1_PR9- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6995_1_PR9-Comb 1st & 2nd_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6996_1_64- whole_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6997_1_19- 1st 100_Kick Net 2M2"	0	0	0.0999999999999996	0.0999999999999996	0.8	0	1	"PASS"	0.8	5	0.0999999999999996	3	0.7	NA	4.7	"5+"
"6999_1_53- 2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7004_1_6- 1st 100_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"7004_1_6- 2nd 100_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"7011_1_31- 2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7012_1_20- 2nd 100_Kick Net 2M2"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"7012_6_20- 1st 100_Kick Net 2M2"	0	0.65	0.35	0	0	0	1	"PASS"	0.65	2	0.35	3	0.3	NA	2.35	"2-"
"7016_1_37-Comb.1st& 2nd_Kick Net 2M2"	0	0	0.10043668122271	0.89956332	0	0	1	"PASS"	0.89956332	4	0.10043668122271	3	0.79912663877729	NA	3.89956332366813	"4+"
"7018_1_BB1- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7018_1_BB1- 2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7018_1_BB1- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"7019_1_BB2- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7019_1_BB2- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"702_1_223 -RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7021_1_17A- GH RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7021_2_17A- EP2 RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7026_1_QR3- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7026_6_QR3- 2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7027_1_QR4- comb 1st & 2nd_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"7028_1_QR8- 1st 100_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"7028_6_QR8- 2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7029_1_18- 1st 100_Kick Net 2M2"	0	0	0	0.15	0.85	0	1	"PASS"	0.85	5	0.15	4	0.7	NA	4.85	"5+"
"7029_1_18- 2nd 100_Kick Net 2M2"	0	0	0	0.30841121495327	0.69158879	0	1	"PASS"	0.69158879	5	0.30841121495327	4	0.38317757504673	NA	4.69158880981308	"5+"
"703_1_226 -RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7030_1_63- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7031_1_5- comb 1st&2nd_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"7032_1_QR11A- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7032_1_QR11A- NQ_NQ Pick"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"7033_1_QR13- 1st 100_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"7033_6_QR13-  2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7034_1_QR16- comb 1st & 2nd_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"7035_1_QR12- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7035_1_QR12- 2nd 100_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"7036_1_6- comb 1st&2nd_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7037_1_QR17- 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7037_6_QR17- 2nd 100_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"7038_1_MB1- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7039_1_MB3- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7040_1_MB5- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7041_1_20_Kick Net 2M2"	0	0.92857142857143	0.07142857	0	0	0	1	"PASS"	0.92857142857143	2	0.07142857	3	0.85714285857143	NA	2.07142856714286	"2-"
"7042_1_PB1- RA100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7043_1_PB2- NQ_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7044_1_50_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7045_1_17a_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7046_1_25_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7047_1_2_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7049_1_HR1_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"7050_1_22_Kick Net 2M2"	0	0	0	0.171875	0.828125	0	1	"PASS"	0.828125	5	0.171875	4	0.65625	NA	4.828125	"5+"
"7051_1_15_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7052_1_16- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7053_1_NR18_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"7054_1_NR30- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"7054_1_NR30_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7055_1_NR34- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"7055_1_NR34_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7056_1_65_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7057_1_NR22_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7058_1_NR26- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"7058_1_NR26_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"7059_1_NR27_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7060_1_14- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
