"SAMPLEID"	"INDEX_NAME"	"SITE_TYPE"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"
"25790_1_11-B-032 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"25790_1_11-B-032_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"25808_1_11-B-043 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25808_1_11-B-043_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25809_1_11-B-044 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25809_1_11-B-044_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25813_1_11-B-058 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25813_1_11-B-058_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25814_1_11-B-059 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25814_1_11-B-059_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	1	0	0	0	0
"25815_1_11-B-060 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"25815_1_11-B-060_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25823_1_11-B-064 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"25823_1_11-B-064_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.5	0.5	0
"25825_1_11-B-069 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25825_1_11-B-069_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25827_1_11-B-070 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"25827_1_11-B-070_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25829_1_11-B-072 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"25829_1_11-B-072_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25865_1_11-B-082 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"25865_1_11-B-082_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"2590_1_10_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.708333333333333	0.29166667	0
"2591_1_11_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"2592_1_21_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.5	0.5	0	0	0
"2593_1_HR7A_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"2594_1_3_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"2595_1_64_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"25956_1_33- Surber_Surber 4 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"25957_1_11-B-093 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25957_1_11-B-093_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"2596_1_65_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25960_1_11-B-096 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"25960_1_11-B-096_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.458333333333333	0.54166667	0
"25961_1_11-B-097 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25961_1_11-B-097_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.931330472103004	0.06866953	0
"25964_1_11-B-101 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"25964_1_11-B-101_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"25965_1_11-B-102 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25965_1_11-B-102_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"2597_1_102-RANQ RB1_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"2597_1_102-RB1-1st100_Rock Basket"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"2597_1_102-RB1-2nd100_Rock Basket"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25971_1_11-B-108 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25971_1_11-B-108_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0.75	0.25	0	0	0
"25979_1_11-B-117 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"25979_1_11-B-117_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"2598_1_143_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.897435897435897	0.1025641	0	0
"25981_1_11-B-119 RANQ_Low Gradient multi-habitat 2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"25981_1_11-B-119_Low Gradient multi-habitat 20 jab"	"BCG_CT_2015"	"bug01"	NA	0	0	0.473684210526316	0.52631579	0
"25985_1_11-B-123 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"25985_1_11-B-123_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"2599_1_MR3_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"2600_1_KB1_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26004_1_11-B-140 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26004_1_11-B-140_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26005_1_11-B-141 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26005_1_11-B-141_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0.5	0.5	0	0
"26006_1_11-B-142 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"26006_1_11-B-142 Second_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.672727272727273	0.32727273	0
"26006_1_11-B-142 Third_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.580756013745705	0.41924399	0
"26006_1_11-B-142_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.415929203539823	0.5840708	0
"2601_1_PT1_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.0945945945945944	0.90540541	0	0	0
"26011_1_11-B-144 RANQ_Low Gradient multi-habitat 2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26011_1_11-B-144 Second_Low Gradient multi-habitat"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26011_1_11-B-144_Low Gradient multi-habitat 20 jab"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26011_2_11-B-145 RANQ_Low Gradient multi-habitat 2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26011_2_11-B-145_Low Gradient multi-habitat 20 jab"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26016_1_11-B-150 RANQ_Low Gradient multi-habitat 2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26016_1_11-B-150_Low Gradient multi-habitat 20 jab"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26018_1_11-B-152 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26018_1_11-B-152_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26019_1_11-B-153 RANQ_Low Gradient multi-habitat 2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26019_1_11-B-153_Low Gradient multi-habitat 20 jab"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26019_2_11-B-154 Dup_Low Gradient multi-habitat 20"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26019_2_11-B-154 RANQ_Low Gradient multi-habitat 2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"2602_1_PT2_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"26025_1_11-B-163 RANQ_Low Gradient multi-habitat 2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26025_1_11-B-163 Second_Low Gradient multi-habitat"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26025_1_11-B-163_Low Gradient multi-habitat 20 jab"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26026_1_11-B-164 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26026_1_11-B-164_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"2603_1_PT3_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"26030_1_11-B-168 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26030_1_11-B-168_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26032_1_11-B-170 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26032_1_11-B-170_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"26069_1_11-B-177 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26069_1_11-B-177_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26070_1_11-B-178 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"26070_1_11-B-178_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26071_1_11-B-176 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26071_1_11-B-176_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26072_1_11-B-175 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26072_1_11-B-175_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26074_1_11-B-180 SV_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26075_1_11-B-179 SV_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26076_1_11-B-182 scr_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"26077_1_11-B-183 SV_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"2617_1_14- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"2618_1_15- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26455_1_11-B-166 SV_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26456_1_11-B-159 scr_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26458_1_11-B-158 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26458_1_11-B-158_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26459_1_11-B-156 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26459_1_11-B-156_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26460_1_11-B-155 RANQ_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26460_1_11-B-155_Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26468_1_36- Surbers_Surber 4 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26480_1_49- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0.45	0.55	0
"26480_1_49- mp2_Multiplate Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26480_1_49- mp3_Multiplate Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26480_1_49- NQ pick_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"26597_1_QR1- NQ_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26598_1_QR2- NQ_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26601_1_QR5- NQ_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26602_1_QR6- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26602_1_QR6- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26602_1_QR6- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26602_1_QR6- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26602_1_QR6- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26603_1_QR7- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26603_1_QR7- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26603_1_QR7- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26603_1_QR7- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26603_1_QR7- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26607_1_QR11_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26619_1_PR1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0.65	0.35	0
"26619_1_PR1- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26620_1_PR2- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26620_1_PR2- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26621_1_PR2A- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26629_1_NR2- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26631_1_NR3C- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"26631_1_NR3C- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26631_1_NR3C- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26631_1_NR3C- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26637_1_NR11- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26637_1_NR11- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26637_1_NR11- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26637_1_NR11- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26637_1_NR11- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26638_1_NR12- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0.115384615384615	0.35	0.35	0.18461538	0
"26638_1_NR12- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26638_1_NR12- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26638_1_NR12- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26638_1_NR12- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26639_1_HR1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26639_1_HR1- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"26640_1_HR3- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"26640_1_HR3- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26641_1_HR4- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"26641_1_HR4- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"26642_1_HR8- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26642_1_HR8- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26644_1_FR2- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26644_1_FR2- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26644_1_FR2- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26644_1_FR2- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26644_1_FR2- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26681_1_LP- NQ_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26681_1_LP- P1_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26681_1_LP- P2_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26681_1_LP- P3_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26681_1_LP- P4_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26682_1_LP- NQ_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26682_1_LP- P5_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26682_1_LP- P6_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26682_1_LP- P7_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26682_1_LP- P8_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26683_1_NGP- NQ_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26683_1_NGP- P5_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26683_1_NGP- P6_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26683_1_NGP- P7_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26683_1_NGP- P8_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26684_1_NGP-NQ_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26684_1_NGP-P1_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26684_1_NGP-P2_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26684_1_NGP-P3_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26684_1_NGP-P4_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26685_1_GP- NQ_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26685_1_GP- P1_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26685_1_GP- P2_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"26685_1_GP- P3_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"26685_1_GP- P4_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26686_1_MVP- NQ_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26686_1_MVP- P1_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26686_1_MVP- P2_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26686_1_MVP- P3_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26686_1_MVP- P4_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26687_1_MVP-NQ_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26687_1_MVP-P5_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26687_1_MVP-P6_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26687_1_MVP-P7_Ponar Dredge"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26689_1_WB2- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"26690_1_WB3- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26691_1_WB4- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26692_1_WB1- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26693_1_WB5_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26708_1_145- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0.5	0.5	0	0	0
"26708_1_145- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26714_1_145- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0.6	0.4	0	0	0
"26714_1_145- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26716_1_145- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"26717_1_145- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	1	0	0	0	0
"26717_1_145- NQ_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26720_1_FB1- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26723_1_FB1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0.5	0.5	0
"26726_1_FB1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26729_1_FB1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26732_1_FB1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26732_1_FB1- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"26735_1_FB1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26735_1_FB1- NQ_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"26741_1_FB1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26741_1_FB1- NQ_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26816_1_FB1- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"26816_1_FB1- NQ_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"2827_1_257A -NQ pick_NQ Pick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"2978"	"BCG_CT_2015"	"fish02"	0	0	0	0.18	0.82	0
"2979"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"2987"	"BCG_CT_2015"	"fish02"	0	0.555555555555556	0.44444444	0	0	0
"2991"	"BCG_CT_2015"	"fish01"	0	0	0	0	0.5	0.5
"2993"	"BCG_CT_2015"	"fish02"	0	0	0	0	0	1
"2994"	"BCG_CT_2015"	"fish01"	0	0	0	0	0.833333333333334	0.16666667
"2995"	"BCG_CT_2015"	"fish01"	0	0	0	0	0	1
"2996"	"BCG_CT_2015"	"fish01"	0	1	0	0	0	0
"3025"	"BCG_CT_2015"	"fish02"	0	0	0.0222222222222221	0.97777778	0	0
"3027"	"BCG_CT_2015"	"fish02"	0	0	0	0	1	0
"304"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"3043"	"BCG_CT_2015"	"fish01"	1	0	0	0	0	0
"3044"	"BCG_CT_2015"	"fish01"	0	0.5	0.5	0	0	0
"3045"	"BCG_CT_2015"	"fish01"	0	0.5	0.5	0	0	0
"3047"	"BCG_CT_2015"	"fish01"	0	0	0.916666666666667	0	0.08333333	0
"3048"	"BCG_CT_2015"	"fish02"	0	1	0	0	0	0
"3049"	"BCG_CT_2015"	"fish02"	0	0	0	0	1	0
"3062"	"BCG_CT_2015"	"fish03"	0	0	0	0.0882352941176471	0.91176471	0
"3063"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"3064"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"3065"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"3066"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"3067"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"3068"	"BCG_CT_2015"	"fish02"	0	0	0.0333333333333332	0.785714285714285	0.18095238	0
"3069"	"BCG_CT_2015"	"fish02"	0	0	0.916666666666667	0.08333333	0	0
"3070"	"BCG_CT_2015"	"fish02"	0	0	0	0	0.446236559139785	0.55376344
"3071"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"3072"	"BCG_CT_2015"	"fish01"	0	0	0.211538461538462	0.78846154	0	0
"3120"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"3121"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"3122"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"3192"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"3193"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"3194"	"BCG_CT_2015"	"fish03"	0	0	0.0222222222222221	0.97777778	0	0
"3195"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"327"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"3359_1_50_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.5	0.5	0	0
